code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,id_assessment,date_submitted,is_banked,score,assessment_type,date,weight,sum_click,weighted_score
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1753.0,58.0,0.0,63.0,TMA,54.0,20.0,333.0,12.600000000000001
AAA,2013J,1518989,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,1755.0,170.0,0.0,70.0,TMA,166.0,20.0,4202.0,14.0
AAA,2013J,2197016,F,North Western Region,HE Qualification,30-40%,35-55,0,60,N,Pass,1756.0,214.0,0.0,76.0,TMA,215.0,30.0,1455.0,22.8
AAA,2013J,295741,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,Fail,1756.0,220.0,0.0,55.0,TMA,215.0,30.0,709.0,16.5
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1755.0,165.0,0.0,64.0,TMA,166.0,20.0,1829.0,12.8
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1752.0,18.0,0.0,77.0,TMA,19.0,10.0,1718.0,7.7
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1753.0,54.0,0.0,15.0,TMA,54.0,20.0,194.0,3.0
AAA,2013J,2600688,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1754.0,115.0,0.0,72.0,TMA,117.0,20.0,582.0,14.4
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1753.0,62.0,0.0,60.0,TMA,54.0,20.0,1967.0,12.0
AAA,2013J,302302,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1754.0,117.0,0.0,59.0,TMA,117.0,20.0,513.0,11.8
AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1754.0,116.0,0.0,52.0,TMA,117.0,20.0,523.0,10.4
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1754.0,124.0,0.0,72.0,TMA,117.0,20.0,342.0,14.4
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1754.0,117.0,0.0,79.0,TMA,117.0,20.0,1588.0,15.8
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1759.0,61.0,0.0,32.0,TMA,54.0,20.0,1718.0,6.4
AAA,2013J,302302,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,1752.0,18.0,0.0,58.0,TMA,19.0,10.0,513.0,5.800000000000001
AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,1754.0,106.0,0.0,81.0,TMA,117.0,20.0,1759.0,16.2
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1752.0,19.0,0.0,56.0,TMA,19.0,10.0,1588.0,5.6000000000000005
AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1752.0,18.0,0.0,61.0,TMA,19.0,10.0,3385.0,6.1000000000000005
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1752.0,19.0,0.0,67.0,TMA,19.0,10.0,333.0,6.7
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,574.0,12.0
AAA,2013J,2469673,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1756.0,214.0,0.0,45.0,TMA,215.0,30.0,523.0,13.5
AAA,2013J,307866,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1752.0,19.0,0.0,47.0,TMA,19.0,10.0,1476.0,4.7
AAA,2013J,127582,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,1756.0,215.0,0.0,67.0,TMA,215.0,30.0,1321.0,20.099999999999998
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1760.0,127.0,0.0,59.0,TMA,117.0,20.0,1462.0,11.8
AAA,2013J,2329342,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,1752.0,19.0,0.0,56.0,TMA,19.0,10.0,565.0,5.6000000000000005
AAA,2013J,2518069,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1753.0,52.0,0.0,75.0,TMA,54.0,20.0,1617.0,15.0
AAA,2013J,489455,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1755.0,163.0,0.0,74.0,TMA,166.0,20.0,2832.0,14.8
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1762.0,222.0,0.0,66.0,TMA,215.0,30.0,1462.0,19.8
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1754.0,114.0,0.0,63.0,TMA,117.0,20.0,201.0,12.600000000000001
AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,1752.0,17.0,0.0,67.0,TMA,19.0,10.0,280.0,6.7
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1755.0,166.0,0.0,59.0,TMA,166.0,20.0,445.0,11.8
AAA,2013J,2645733,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Pass,1753.0,54.0,0.0,81.0,TMA,54.0,20.0,1596.0,16.2
AAA,2013J,2685865,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1753.0,54.0,0.0,77.0,TMA,54.0,20.0,2815.0,15.4
AAA,2013J,2574528,M,Ireland,HE Qualification,,35-55,0,60,N,Pass,1756.0,215.0,0.0,82.0,TMA,215.0,30.0,988.0,24.599999999999998
AAA,2013J,294594,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1755.0,164.0,0.0,53.0,TMA,166.0,20.0,865.0,10.600000000000001
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1752.0,18.0,0.0,61.0,TMA,19.0,10.0,65.0,6.1000000000000005
AAA,2013J,305386,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,1755.0,166.0,0.0,80.0,TMA,166.0,20.0,1277.0,16.0
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1758.0,26.0,0.0,69.0,TMA,19.0,10.0,1718.0,6.9
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1753.0,54.0,0.0,49.0,TMA,54.0,20.0,1183.0,9.8
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1762.0,219.0,0.0,68.0,TMA,215.0,30.0,1718.0,20.4
AAA,2013J,248270,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,1753.0,61.0,0.0,79.0,TMA,54.0,20.0,1969.0,15.8
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1753.0,64.0,0.0,55.0,TMA,54.0,20.0,1829.0,11.0
AAA,2013J,2639641,M,South East Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,1756.0,214.0,0.0,75.0,TMA,215.0,30.0,2042.0,22.5
AAA,2013J,114017,F,North Region,Post Graduate Qualification,,35-55,0,60,N,Pass,1753.0,53.0,0.0,76.0,TMA,54.0,20.0,757.0,15.200000000000001
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1755.0,173.0,0.0,78.0,TMA,166.0,20.0,1814.0,15.600000000000001
AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1755.0,165.0,0.0,52.0,TMA,166.0,20.0,1888.0,10.4
AAA,2013J,343446,M,Ireland,HE Qualification,70-80%,35-55,0,120,N,Pass,1756.0,215.0,0.0,86.0,TMA,215.0,30.0,3644.0,25.8
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,574.0,12.0
AAA,2013J,74372,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,150,N,Fail,1753.0,54.0,0.0,18.0,TMA,54.0,20.0,116.0,3.6
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1756.0,215.0,0.0,38.0,TMA,215.0,30.0,363.0,11.4
AAA,2013J,116541,M,Wales,HE Qualification,0-10%,0-35,0,60,N,Pass,1756.0,220.0,0.0,50.0,TMA,215.0,30.0,1886.0,15.0
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1754.0,117.0,0.0,79.0,TMA,117.0,20.0,1588.0,15.8
AAA,2013J,164259,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1753.0,53.0,0.0,58.0,TMA,54.0,20.0,466.0,11.600000000000001
AAA,2013J,305386,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,1752.0,19.0,0.0,75.0,TMA,19.0,10.0,1277.0,7.5
AAA,2013J,110175,M,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Pass,1756.0,215.0,0.0,69.0,TMA,215.0,30.0,998.0,20.7
AAA,2013J,581129,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1754.0,117.0,0.0,65.0,TMA,117.0,20.0,194.0,13.0
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,1753.0,61.0,0.0,25.0,TMA,54.0,20.0,240.0,5.0
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1759.0,53.0,0.0,59.0,TMA,54.0,20.0,1462.0,11.8
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1755.0,183.0,0.0,43.0,TMA,166.0,20.0,597.0,8.6
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1755.0,165.0,0.0,63.0,TMA,166.0,20.0,1205.0,12.600000000000001
AAA,2013J,102806,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1753.0,54.0,0.0,86.0,TMA,54.0,20.0,1944.0,17.2
AAA,2013J,2641155,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1755.0,165.0,0.0,80.0,TMA,166.0,20.0,4109.0,16.0
AAA,2013J,155550,M,London Region,A Level or Equivalent,0-10%,35-55,0,420,N,Pass,1754.0,117.0,0.0,68.0,TMA,117.0,20.0,1529.0,13.600000000000001
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1756.0,216.0,0.0,76.0,TMA,215.0,30.0,1588.0,22.8
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,2386.0,13.0
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1753.0,52.0,0.0,57.0,TMA,54.0,20.0,130.0,11.4
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1756.0,215.0,0.0,54.0,TMA,215.0,30.0,1205.0,16.2
AAA,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,1756.0,215.0,0.0,68.0,TMA,215.0,30.0,2385.0,20.4
AAA,2013J,294594,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1754.0,116.0,0.0,54.0,TMA,117.0,20.0,865.0,10.8
AAA,2013J,2641155,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1754.0,116.0,0.0,79.0,TMA,117.0,20.0,4109.0,15.8
AAA,2013J,368963,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,N,Pass,1752.0,20.0,0.0,58.0,TMA,19.0,10.0,677.0,5.800000000000001
AAA,2013J,102952,M,London Region,HE Qualification,60-70%,0-35,0,60,N,Pass,1755.0,166.0,0.0,73.0,TMA,166.0,20.0,1150.0,14.600000000000001
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1754.0,124.0,0.0,64.0,TMA,117.0,20.0,1462.0,12.8
AAA,2013J,2461190,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Fail,1752.0,19.0,0.0,62.0,TMA,19.0,10.0,967.0,6.2
AAA,2013J,282821,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,1756.0,215.0,0.0,43.0,TMA,215.0,30.0,1961.0,12.9
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1754.0,130.0,0.0,62.0,TMA,117.0,20.0,1967.0,12.4
AAA,2013J,2293923,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,N,Pass,1756.0,211.0,0.0,65.0,TMA,215.0,30.0,303.0,19.5
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,1754.0,121.0,0.0,70.0,TMA,117.0,20.0,998.0,14.0
AAA,2013J,2229865,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,1753.0,53.0,0.0,76.0,TMA,54.0,20.0,3236.0,15.200000000000001
AAA,2013J,307866,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1752.0,19.0,0.0,47.0,TMA,19.0,10.0,1476.0,4.7
AAA,2013J,2153153,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1754.0,116.0,0.0,71.0,TMA,117.0,20.0,3385.0,14.200000000000001
AAA,2013J,312782,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1755.0,165.0,0.0,50.0,TMA,166.0,20.0,281.0,10.0
AAA,2013J,229179,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1755.0,165.0,0.0,73.0,TMA,166.0,20.0,614.0,14.600000000000001
AAA,2013J,2666246,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1754.0,116.0,0.0,74.0,TMA,117.0,20.0,612.0,14.8
AAA,2013J,70464,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,1756.0,198.0,0.0,38.0,TMA,215.0,30.0,1053.0,11.4
AAA,2013J,307866,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1752.0,19.0,0.0,47.0,TMA,19.0,10.0,1476.0,4.7
AAA,2013J,2146792,M,North Western Region,HE Qualification,20-30%,55<=,0,60,N,Pass,1755.0,166.0,0.0,76.0,TMA,166.0,20.0,2385.0,15.200000000000001
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1752.0,19.0,0.0,67.0,TMA,19.0,10.0,445.0,6.7
AAA,2013J,2344901,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1752.0,19.0,0.0,67.0,TMA,19.0,10.0,445.0,6.7
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1755.0,165.0,0.0,39.0,TMA,166.0,20.0,292.0,7.800000000000001
AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,1752.0,50.0,0.0,58.0,TMA,19.0,10.0,1907.0,5.800000000000001
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4
AAA,2013J,2566163,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,1754.0,117.0,0.0,65.0,TMA,117.0,20.0,1591.0,13.0
AAA,2013J,1620151,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,1752.0,19.0,0.0,85.0,TMA,19.0,10.0,998.0,8.5
AAA,2013J,91265,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Pass,1755.0,170.0,0.0,73.0,TMA,166.0,20.0,1494.0,14.600000000000001
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1752.0,30.0,0.0,61.0,TMA,19.0,10.0,1462.0,6.1000000000000005
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1755.0,181.0,0.0,52.0,TMA,166.0,20.0,1967.0,10.4
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1760.0,127.0,0.0,59.0,TMA,117.0,20.0,1462.0,11.8
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1754.0,116.0,0.0,47.0,TMA,117.0,20.0,65.0,9.4
AAA,2013J,333323,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,1754.0,117.0,0.0,71.0,TMA,117.0,20.0,648.0,14.200000000000001
AAA,2013J,2669816,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,1755.0,172.0,0.0,50.0,TMA,166.0,20.0,280.0,10.0
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1755.0,173.0,0.0,78.0,TMA,166.0,20.0,1814.0,15.600000000000001
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1754.0,116.0,0.0,65.0,TMA,117.0,20.0,130.0,13.0
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1754.0,117.0,0.0,55.0,TMA,117.0,20.0,363.0,11.0
AAA,2013J,1414443,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Fail,1753.0,106.0,0.0,60.0,TMA,54.0,20.0,1907.0,12.0
AAA,2013J,185439,M,London Region,HE Qualification,10-20,0-35,0,120,N,Fail,1752.0,24.0,0.0,74.0,TMA,19.0,10.0,427.0,7.4
AAA,2013J,241729,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Fail,1754.0,114.0,0.0,62.0,TMA,117.0,20.0,1829.0,12.4
AAA,2013J,98094,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1755.0,157.0,0.0,61.0,TMA,166.0,20.0,2839.0,12.200000000000001
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1752.0,18.0,0.0,55.0,TMA,19.0,10.0,574.0,5.5
AAA,2013J,341872,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1754.0,114.0,0.0,63.0,TMA,117.0,20.0,201.0,12.600000000000001
AAA,2013J,100893,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1756.0,218.0,0.0,66.0,TMA,215.0,30.0,744.0,19.8
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1753.0,54.0,0.0,67.0,TMA,54.0,20.0,1814.0,13.4
AAA,2013J,28400,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,1753.0,52.0,0.0,68.0,TMA,54.0,20.0,1435.0,13.600000000000001
AAA,2013J,2080474,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,1754.0,116.0,0.0,72.0,TMA,117.0,20.0,1146.0,14.4
AAA,2013J,1746134,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,1754.0,106.0,0.0,81.0,TMA,117.0,20.0,1759.0,16.2
AAA,2013J,392756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1755.0,166.0,0.0,54.0,TMA,166.0,20.0,363.0,10.8
AAA,2013J,157568,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1755.0,181.0,0.0,60.0,TMA,166.0,20.0,1405.0,12.0
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1754.0,130.0,0.0,62.0,TMA,117.0,20.0,1967.0,12.4
AAA,2013J,1401935,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,1753.0,61.0,0.0,25.0,TMA,54.0,20.0,240.0,5.0
AAA,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,1752.0,17.0,0.0,46.0,TMA,19.0,10.0,309.0,4.6000000000000005
AAA,2013J,175392,M,North Region,HE Qualification,,35-55,0,60,N,Pass,1755.0,164.0,0.0,93.0,TMA,166.0,20.0,4447.0,18.6
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1754.0,122.0,0.0,40.0,TMA,117.0,20.0,574.0,8.0
AAA,2013J,146188,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Fail,1756.0,215.0,0.0,40.0,TMA,215.0,30.0,597.0,12.0
AAA,2013J,2449878,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,1752.0,22.0,0.0,66.0,TMA,19.0,10.0,622.0,6.6000000000000005
AAA,2013J,1472925,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,1752.0,30.0,0.0,61.0,TMA,19.0,10.0,1462.0,6.1000000000000005
AAA,2013J,175991,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,180,N,Fail,1755.0,166.0,0.0,32.0,TMA,166.0,20.0,138.0,6.4
AAA,2013J,2182846,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,1755.0,165.0,0.0,70.0,TMA,166.0,20.0,4214.0,14.0
AAA,2013J,2676809,F,North Region,HE Qualification,10-20,0-35,0,150,N,Fail,1753.0,95.0,0.0,36.0,TMA,54.0,20.0,309.0,7.2
AAA,2013J,2521459,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,1756.0,215.0,0.0,70.0,TMA,215.0,30.0,1078.0,21.0
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1755.0,165.0,0.0,40.0,TMA,166.0,20.0,130.0,8.0
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1756.0,215.0,0.0,52.0,TMA,215.0,30.0,224.0,15.6
AAA,2013J,2143752,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,1753.0,53.0,0.0,56.0,TMA,54.0,20.0,1888.0,11.200000000000001
AAA,2013J,401869,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,1756.0,215.0,0.0,75.0,TMA,215.0,30.0,955.0,22.5
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,65.0,8.4
AAA,2013J,564450,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,N,Fail,1754.0,114.0,0.0,64.0,TMA,117.0,20.0,224.0,12.8
AAA,2013J,2456480,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,N,Fail,1752.0,23.0,0.0,40.0,TMA,19.0,10.0,183.0,4.0
AAA,2013J,508818,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,1754.0,117.0,0.0,81.0,TMA,117.0,20.0,1129.0,16.2
AAA,2013J,62155,F,North Western Region,HE Qualification,50-60%,0-35,0,60,N,Pass,1753.0,50.0,0.0,85.0,TMA,54.0,20.0,3388.0,17.0
AAA,2013J,2559575,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,1754.0,115.0,0.0,85.0,TMA,117.0,20.0,650.0,17.0
AAA,2013J,2688067,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,1752.0,19.0,0.0,70.0,TMA,19.0,10.0,289.0,7.0
AAA,2013J,281250,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail,1756.0,209.0,0.0,52.0,TMA,215.0,30.0,130.0,15.6
AAA,2013J,2084066,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1755.0,181.0,0.0,52.0,TMA,166.0,20.0,1967.0,10.4
AAA,2013J,958987,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Pass,1753.0,54.0,0.0,78.0,TMA,54.0,20.0,1216.0,15.600000000000001
AAA,2013J,200860,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1754.0,114.0,0.0,59.0,TMA,117.0,20.0,534.0,11.8
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1752.0,17.0,0.0,54.0,TMA,19.0,10.0,1183.0,5.4
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1753.0,54.0,0.0,67.0,TMA,54.0,20.0,1205.0,13.4
AAA,2013J,344282,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,65.0,8.4
AAA,2013J,368824,M,Wales,HE Qualification,50-60%,35-55,0,120,N,Fail,1756.0,215.0,0.0,42.0,TMA,215.0,30.0,292.0,12.6
AAA,2013J,420087,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail,1753.0,55.0,0.0,76.0,TMA,54.0,20.0,342.0,15.200000000000001
AAA,2013J,227517,M,Ireland,HE Qualification,,0-35,0,180,N,Fail,1756.0,215.0,0.0,54.0,TMA,215.0,30.0,1205.0,16.2
AAA,2013J,2342426,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1752.0,24.0,0.0,70.0,TMA,19.0,10.0,1814.0,7.0
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4
AAA,2013J,205719,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Fail,1753.0,58.0,0.0,63.0,TMA,54.0,20.0,333.0,12.600000000000001
AAA,2013J,2062879,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1753.0,54.0,0.0,55.0,TMA,54.0,20.0,2386.0,11.0
AAA,2013J,2358056,F,North Region,HE Qualification,,0-35,0,60,N,Fail,1754.0,117.0,0.0,79.0,TMA,117.0,20.0,1588.0,15.8
AAA,2013J,147756,M,North Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail,1761.0,178.0,0.0,72.0,TMA,166.0,20.0,1718.0,14.4
AAA,2013J,398552,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,N,Fail,1755.0,165.0,0.0,42.0,TMA,166.0,20.0,1183.0,8.4
AAA,2013J,2411661,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1752.0,18.0,0.0,55.0,TMA,19.0,10.0,574.0,5.5
